url,app,org,desc_summary,desc
https://play.google.com/store/apps/details?id=com.wr.alrim,우리은행 원터치알림,WooriBank,  ◀ 입출금 알림은 원터치알림으로 ▶내 계좌가 궁금하다면?언제 어디서나 Push 메시지로 확인하는 #원터치알림을 설치하세요!    ,"▶▶▶접근권한 안내◀◀◀앱에서 사용하는 접근 권한에 대하여 아래와 같이 안내 해드립니다.접근권한은 필수적 접근 권한과 선택적 접근 권한으로 나누어 지며,선택적 접근 권한의 경우 허용에 동의하지 않으셔도 앱 사용이 가능합니다.■ 필수적 접근 권한· 저장공간기기 내 사진,미디어,파일 액세스 권한으로 알림메시지를 보관하고, 보안강화를 위한 OS 변조여부 체크에 사용합니다· 연락처(주소록)주소록 액세스 권한으로 구글캘린더를 위해 사용합니다· 전화전화걸기 및 관리 권한으로 고객센터 전화연결 및 PUSH이용을 위해 사용합니다■ 선택적 접근 권한 · SMS메시지 전송 및 보기 권한으로 본인확인을 위한 인증번호 자동입력 과 앱 내 제공되는 피싱문자알림/금융SMS 서비스에 이용합니다■ 안드로이드 OS 6.0 미만 버젼 스마트폰을 이용하시는 경우, 선택적 접근 권한 없이 모두 필수적 접근 권한으로 적용될 수 있습니다. 이 경우 운영체제를 6.0이상으로 업그레이드 하신 후 앱을 삭제 후 재설치 하셔야 접근권한 설정이 정상적으로 가능합니다.■ 기존 설치된 앱을 사용하시는 경우에는 앱을 삭제 후 재설치 하셔야 접근권한 설정이 가능합니다.원터치알림에 대해 궁금하신 사항은 고객센터 1588-5000, 1599-5000 번으로 문의 부탁드립니다. (상담가능시간 평일 오전 9시~오후 6시)◀ 입출금 내역에서 환율 정보까지 바로바로 알려주는 원터치알림 ▶#통장입출금내역 #상품만기알림 #대출이자알림 #환율정보알림모든 알림은 언제 어디서나 Push 메시지로 확인하는 #원터치알림으로!■ 돈드는 SMS는 NO! 데이터만 있으면 OK  ．별도 비용없이 Push 메시지로 알림 메시지를 제공  ．아주 적은 데이터 용량을 쓰기 때문에 데이터 걱정도 NO!■ 스마트뱅킹을 따로 안써도 알림을 받을 수 있어요!  ．우리은행 입출금이 자유로운 계좌만 있다면 무조건 이용 가능  ．스마트뱅킹 없이 원터치알림으로 가볍게 이용하세요.■ 보유하고 있는 계좌의 다양한 정보를 알림으로 한번에  ．계좌 입출금 알림, 예적금, 펀드 등 상품 만기일 알림  ．대출이자납입 알림, 환율 알림 등 각종 알림을 한 곳에서 확인할 수 있습니다.■ 고객 개인 기록을 위한 메모 및 공유 기능  ．각종 알림 내역에 바로 메모 기능, SNS 공유 기능을 제공 합니다.  ．데이터 백업(저장)/복원 기능으로 기록 내용도 저장 가능※ 이용안내 ※   ．루팅 등 운영체제가 변조된 단말기에서는 서비스 이용이 불가합니다.   ．3G/LTE에서는 정액요금제에서 용량 초과시 데이터 요금이 부과될 수 있습니다.  ．우리은행에서는 고객님의 개인정보나 보안카드번호 전체를 요구하지 않습니다.           고객님의 안전한 자산보호를 위하여 주의 부탁드립니다."
https://play.google.com/store/apps/details?id=com.chocoedge.gcm,push notification checking-fix,choco edge,"  당신이 원인 무선 랜으로 푸시 알림을받을 수없는 경우,이 응용 프로그램을 수정합니다.    ","*attention*This app has a function of pausing wifi automatically for receiving a push notification.There is a case that wifi is kept stopping If this app and device is shut down or exit abnormally in wifi pause.*Can your device get push notifications from apps and games? Or,are push notifications slow in coming?*Push Notification Status is app for checking whether your phone can get push notifications.*A push notification is a real-time message to the device from the application and game (Twitter, Facebook and the others) .In one click, you can check that the push notification from GCM server (Google Cloud Messaging) reaches your device."
https://play.google.com/store/apps/details?id=me.jdvp.notificationlauncher,Notification Launcher,Valentech,  수동으로 더 기억할 수 있도록 응용 프로그램에 대한 알림을 만들!    ,"Notification Launcher allows you to manually create push notifications for applications so that you can remember to do something later. For instance, you can use the app to make a push notification that says ""Call Mom"" and points to your device's phone application. Later, when you get the push notification, you will remember to call Mom. Tapping on the push notification will take you straight to the phone app that you had selected!Push notifications can be created for any installed application on your device and can be set for any time in the future. You can even reboot your phone and know that you will still receive the push notification that you had wanted!Scheduled notifications can be repeating if you want to be notified multiple times and you can easily manage, edit, and delete notifications that you have previously scheduled.Notifications can also be created by sharing content from other apps to Notification Launcher. In order to do this, click a share action from another app. In the list of available options, choose Notification Launcher. From there, creating a notification will follow the normal procedures!"
https://play.google.com/store/apps/details?id=com.htc.cs.pns,HTC 서비스 - HTC PNS,HTC Corporation,  HTC 서비스 지원 푸시 알림.    ,"HTC 푸시 클라이언트 서비스는 HTC 앱 및 서비스를 위한 알림을 지원합니다.응용 프로그램에 언급된 HTC, HTC 로고 및 기타 HTC 제품과 서비스 이름은 미국 및 기타 국가에서 HTC Corporation의 상표 또는 등록 상표입니다. 응용 프로그램과 연관되어 언급된 기타 모든 회사 이름, 제품 이름, 서비스 이름과 로고는 각 해당 소유자의 상표일 수 있습니다."
https://play.google.com/store/apps/details?id=com.sasneutrino.pushfleet2,PushFleet,NEUTRINO,  Pushfleet는 응용 프로그램이없는 기업을위한 푸시 알림을 제공합니다.    ,"Pushfleet allows you to receive real-time notifications from businesses that do not have a dedicated app.Building a mobile app is difficult and expensive. A lot of businesses out there can't afford to do it but they would still love to be able to send you push notifications. Pushfleet is a 100% free app that allows those businesses to do just that! If you want to receive push notifications, just give then your user token (i.e. P4X625TT2) and they will be able to send you notifications via PushFleet using our super simple REST API, i.e. https://pushfleet.com/api/v1/send?appID=A1111111&userID=[U1111111,U2222222]&message=test&url=test.com"
https://play.google.com/store/apps/details?id=com.kidsland.PushCashierestA,푸시캐셔레스트 - 코인 시세 실시간 푸시 알림,Kidsland,"  캐셔레스트 코인 시세 실시간 푸시 알림 - 비트코인, 이더리움, 이오스, 캡, 펀디, 엠블, 씨엔엔, 이오스닥 등    ","# 캐셔레스트 코인 시세 실시간 푸시 알림 - 비트코인, 이더리움, 이오스, 캡, 펀디, 엠블, 씨엔엔, 이오스닥 등의 시세 확인 및 알림 설정 가능# 실시간 시세 현화 및 푸시 알림 설정# 실시간 호가 현황# 실시간 체결 현황* 알림 센터에서 어플 알림 설정을 꼭 켜주세요.* 목표가 알림은 거래소 응답 지연 및 서버 다운, 점검 등의 상황에서는 알림 불가 할 수 있습니다.----개발자 연락처 :+82437184745"
https://play.google.com/store/apps/details?id=com.dbs.mthink.kookmin,국민대학교 K·PUSH+,국민대학교,  대한민국 고등교육체계의 새로운 표준을 제시하는 대표 대학국민대학교에서 배포하는 소통 플랫폼입니다.    ,"1. 간편성과 효율성을 확보한 국민대 통합 소통 채널- 교육, 학습, 취업 등 사용자 맞춤 정보 서비스 제공- 수업 / 조직 단위 SNS 서비스 구축2. 정보 전달의 안정성 및 즉시성 강화국민대학교 K·PUSH+ (k Push, kpush)"
https://play.google.com/store/apps/details?id=br.com.aksr.onesignal,OneSignal API,AKSR,  OneSignal 알림 서비스를 제공합니다. 매니저    ,"OneSignal servico de notificacoes.Crie aplicativos no OneSignal【?】Edite aplicativos no OneSignal【?】Veja e gerencie, seus aplicativos【?】Envie notificacoes push【?】"
https://play.google.com/store/apps/details?id=com.eastern.media.notificationsaver.llc,Notification Saver - Notification History,Eastern Media LLC,  이것은 모든 이전 알림을 검색하는 데 필요한 유일한 응용 프로그램입니다.    ,"Don’t worry you can easily access and see you’re saved notifications, Notification Real Not saver: Status and Save Notifications Bar, notification history, notification saver app. Display notification Status Bar in safety and Checks the notifications efficiently in detail, status saver Also you can delete unwanted notification from android push notification, notification blocker, push notifications Notify stickers , noticeapp , auto notification cleaner , clear notifications bar, notifications remover.Once you install this app, it will start generating the notification log and you can literally view the notification history anytime. You can easily manage, sort and view all past notifications you received after installing Notification History Log application This app works on almost all Android smartphones and tablets running on KitKat or higher. The best thing about the app is Advanced History feature where you will get full control over your past notifications.Notification Saver also gives you the ability to prioritize specific notifications, for example; if you have a Smart Smoke detector in your home, outside camera with motion detector etc, you can use notification history app to prioritize notifications from that app, so when your phone receives an alert you will hear a loud alarm sound which indicates that your phone just received a notification from your Smoke detector and other apps.Features:* Record notifications on status bar* Record toasts* Record USSD messages* Record all dialog messages* Record app install/update/uninstall history * Group messages by apps* Sort message by time* Clear notifications* Ignore notifications from specific apps* Ignore notifications with defined filters* 12/24 hours’ time format* Support copy notification to clipboard. * Display installation source of apps (System app, Google play, amazon and unknown installer)* Support search* Launch app from notification* Desktop widget to show the latest notifications* Import notifications from free version* Save USSD messages and Flash SMS/class 0 message* Auto dismiss(close) USSD and Flash SMS dialog* Vibration, sound, LED for USSD and Flash SMS messages* Show recent notifications on status bar* Support regular expression in search and notification saving filterThis app will record all detailed history of served notifications which you can easily access anytime.Thank You."
https://play.google.com/store/apps/details?id=com.winisoft.app.cleanmanager,"클린 메모리 - 알림 정리, 속도 최적화, 메모리 클리너, 푸시 정리",Wini Soft Inc.,"  스마트폰 최적화를 위한 가장 빠르고, 안전한 클린 메모리메모리/속도 최적화, 푸시, 광고 알림을 필터링하고 간편하게 관리하세요!    ","스마트폰이 느려지고, 버벅거린다고 느끼신적 있으신가요?하루에도 수십개씩 오는 광고, 푸시 알림이 귀찮으신가요?‘클린 메모리’ 앱 하나로 모두 해결 하세요! [클린 메모리 주요 기능] ★ 알림 클리너 기능카카오톡, 밴드, 페이스북, 인스타그램, 카카오스토리 등 매일 사용하는 필수 앱을 제외한 오래 전에 설치한 앱, 자주 사용하지 않는 서비스, 기타 광고 기능을 탑제 한 서비스에서 발송 되는 모든 푸시 알림, 광고 메시지를 한곳에 모아서 관리 할 수 있어요. 자주 이용하는 앱, 푸시 알림을 받아야 할 앱이 있다면 언제든지 내가 원하는대로 추가하고 제외 할 수 있어요! 필터링 된 광고, 푸시, 알림이 필요없다면 터치 한번으로 모두 삭제하세요!   * 알림 클리너 기능으로 스마트폰 알림창을 항상 깨끗하고 간편하게 관리하세요.  ★ 메모리 클리너, 부스터, 최적화 기능백그라운드에서 실행되고 있는 불필요한 메모리를 한번에 정리하고 항상 쾌적한 스마트폰 상태를 유지 합니다. 스마트폰이 과열되거나 과도하게 사용중인 메모리를 추적하여 정리하고 메모리 상태를 최적화 합니다.  * 메모리 클리너 기능으로 느리고, 버벅거리는 스마트폰을 부스터 하세요!  ★ 클린 메모리는 안드로이드 스마트폰 최적화 서비스 전문 기업으로 항상 스마트폰을 쾌적한 환경에서 이용할 수 있는 방법을 고민합니다.앞으로도 다양한 최적화, 안정성 기능이 제공 될 예정이오니 최신 버전으로 업데이트를 유지 해주세요!# 필수 접근 권한 상세 - 기기 및 앱 기록 : 메모리 클리너 기능 이용 시 현재 실행 중인 앱 또는 메모리 검색  [고객 문의]★ 클린 메모리 이용 중 궁금하신 점 또는 필요한 기능이 있다면 아래 고객센터 메일로 남겨주세요. 신속히 해결해 드릴게요.  - 클린 메모리 고객센터  : 이메일 winisoftinc@gmail.com  : 운영시간 : 월~금(평일) 오전 10:00 ~ 오후 6:00"
